Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls,In A Nutshell,Pelle Carlberg,2007,247.24852999999999,1025,169.994
Dreaming Of April,Gravity,Out Of The Grey,1995,225.95873,692,87.760000000000005
New Sensation,Snow Patrol Late Night Tales,Snow Patrol,2009,214.5171,813,114.95399999999999
For The Good Times,Don't Let The Bastards Get You Down,Dart,2002,340.53179,1166,148.02699999999999
Blackwood Moth,Remodelled,Milieu,2007,371.87873000000002,1245,87.003
Pussy Hole,Cherry Popper,DJ Nasty,0,194.29831999999999,1002,149.98400000000001
El Cumbanchero,Millennium-Tanzparty,Günter Noris,1985,156.62975,531,124.39400000000001
Wolf In Sheep's Clothing,My_ Oh My!,Jeff And Sheri Easter,0,170.42240000000001,600,180.07300000000001
Goons Lurkin (Instrumental Album Version),The Real Testament,Plies,2007,233.42975000000001,1035,110.93300000000001
Lost Circles,Deus Ex Machina,React,0,158.27546000000001,537,134.648
Tanz,tiefblau,ZENFU,0,130.71628000000001,366,143.126
Nerio Compra Una Contestadora,The New Sound of the Venezuelan Gozadera,Los Amigos Invisibles,1998,24.345669999999998,114,142.453
Isku Pitkästä Ilosta,Karkelo,Korpiklaani,2009,250.82730000000001,734,99.995000000000005
Can't Help Falling In Love,Songs For A Wedding - 18 Songs For That Special Day,Brian Dullaghan,0,190.56281000000001,680,90.254999999999995
From My Hands,Ares,Salt The Wound,2009,241.16200000000001,813,174.42400000000001
Paradise In Your Eyes,Love Thing,Winston Reedy,0,268.61669000000001,1050,130.81200000000001
The Way I Am,Curtain Call,Eminem,2000,291.10811999999999,1519,174.73099999999999
Voodoo Doll,The Dutchess,Fergie,0,263.05261000000002,1028,129.99700000000001
One More Ride (Digitally Remastered),Mi Collection - Volume 2,Johnny Cash,0,120.99872999999999,514,110.43000000000001
Sunset Manifesto,Moog,Flink,0,160.91382999999999,643,147.934
Killer (Single Version),Killer,Seal,0,257.48853000000003,1029,117.988
Coming Back For More feat. Colin Corvez,Coming Back For More,Daniel Paul,0,323.60444000000001,1845,120.04000000000001
Birch,Lady Sleep,Maximilian Hecker,2005,370.02404000000001,885,243.98099999999999
Same Old Thing,Collins Mix,Albert Collins,1993,356.25751000000002,1382,94.557000000000002
A Lo Clasico,El Cartel: The Big Boss,Daddy Yankee,2007,235.15383,1052,91.025999999999996
Zhi Xiang Ni hui Yi,De Xin Ying Shou Yan Chang Hui 2006,Hacken Lee,0,424.82893000000001,1443,124.98399999999999
Amaze,Love Canticle,Jimmy Riley,0,216.39791,850,159.94300000000001
Radio Rape,Please Don't Hit Me,The Cortinas,1978,219.01016000000001,771,134.98500000000001
Ain't No Game,Sittin' On Chrome,Masta Ace Incorporated,1995,295.15710000000001,1236,88.120000000000005
Parchman Farm,LIVE AT SWEETWATER II,Hot Tuna,2004,461.71382999999997,1527,138.512
Children Of Love,Abijah,Abijah,2003,204.77341999999999,587,81.025000000000006
The Haunting,American Psycho,The Misfits,1997,85.942400000000006,306,212.29300000000001
Just Say Yes,Locked 'n' Loaded,Dickies,0,152.94649000000001,457,104.23099999999999
Old Fashioned Baby,Blues Guitar Magic,Pee Wee Crayton,0,163.10812000000001,509,116.461
A Veces Hablo De Ti,Clase y Sabor,Tito Allen,0,322.21994999999998,1451,183.636
Some Kind Of Zombie (Criscoteque Remix),Some Kind Of Zombie,Audio Adrenaline,1997,279.97994999999997,1310,108.351
All or Nothin' Gal,Now You're Gonna Be Loved,Jessie Lee Miller,2005,116.92363,466,188.97900000000001
Faithkeeper_ Part 1,Christmas in the Southwest,David & Steve Gordon,0,532.27057000000002,1788,131.99100000000001
Fascinating Rhythm (Instrumental) (2007 Digital Remaster),The Original Ballroom Dancing Album,Billy May & His Orchestra,0,312.92036000000002,813,103.532
Radar For Love,Asylum,Kiss,0,241.08363,664,99.760999999999996
Everyone make love,Multipolar,Cool cavemen,0,234.762,759,93.715000000000003
Grand Frère,Princesses / Un Frère,Philippe Sarde,0,528.22158999999999,1427,137.65799999999999
Heavy On My Mind (Album Version),Roll Away,Back Door Slam,2007,319.84280999999999,797,92.971000000000004
Out In The Street (Live) (2008 Digital Remaster),Strangers In The Night (Remaster),UFO,0,314.17424,943,131.5
Up Above My Head,Backline Volume 47,Sister Rosetta Tharpe & Marie,2004,146.80770999999999,635,80.893000000000001
I'm Not Moving,Face Value,Phil Collins,1981,154.93179000000001,569,100.042
Playa del sous-sol,Vivant,Alain-François,0,172.01587000000001,687,107.986
Columbia,Supersonic,Oasis,0,324.80608000000001,988,100.146
Antarctica Starts Here,Paris s'éveille,John Cale,1973,199.96689000000001,728,110.09999999999999
Couldn't Stand The Weather,3 CD Slipcase,Stevie Ray Vaughan And Double Trouble,1985,281.05097999999998,989,121.616
Big Bounce,Chillout Lounge,David Arkenstone,2009,272.97913999999997,1204,108.014
Closin' Moes,For The Music,Jeff Massanari Trio,0,253.85750999999999,1149,183.80099999999999
Bubblin' (Anita Demo),The Best of Camp Lo Vol. 2,Camp Lo,0,222.40608,861,196.44999999999999
In Style,In Style (With Bonus Tracks),David Johansen,1979,247.97995,844,87.373000000000005
T-Ball and Indian Guides (LP Version),Dorkfish,Bill Engvall,1998,482.21994999999998,1984,112.964
Summer Summer,Monster Monster,The Almost,2009,240.79628,552,136.14699999999999
La Rue Du Babouin,Parenthèses,Françoise Hardy - Maurane,0,194.24608000000001,590,105.15600000000001
Our Lady Of Fatima,Our Lady... Kitty Kallen,Kitty Kallen,0,165.45913999999999,326,94.063999999999993
Ithaki,Trexe,Peggy Zina,0,177.44934000000001,554,107.55
Banda Yango,Mutuashi,Tshala Muana,2001,390.63465000000002,2145,137.34899999999999
Delilah,Live / The Penthouse Tapes,The Sensational Alex Harvey Band,1975,316.81261000000001,958,90.688999999999993
Reprise: Tú mi delirio - Guajira - Si te contara - El manisero,Cancionero Cubano,Chucho Valdés,0,375.03955000000002,1194,80.789000000000001
Guilty Partner,Technique [Collector's Edition],New Order,1989,288.02566999999999,1048,146.28999999999999
Te Miattad Változott Meg Az Életem,Hiába Kerestelek,Belami,0,237.19138000000001,1069,140.077
Song For Love,Extreme II - Pornograffitti,Extreme,0,355.55220000000003,833,146.02199999999999
La Rosa (Live),En Vivo...Desde Monterrey_ México,Bobby Pulido,0,195.42159000000001,796,195.10900000000001
Syvä meri (Oceano),Kaksi maailmaa,Kari Tapio,0,161.20117999999999,477,115.879
Let's Call Him Andre,Andre,Bruce Rowland,0,138.762,342,235.31800000000001
I Got A Seecret,Doc's Da Name 2000,Redman,1998,209.63220000000001,996,113.312
I Constantly Thank God For Esteban [Live In Chicago],Live In Chicago,Panic At The Disco,0,253.23057,739,153.06899999999999
000GrandPno,Perfect Dragon,Pumpkin Buzzard,0,45.870570000000001,109,120.398
Pai Keros,Ta Yousoufakia,Christos Dantis,0,251.08852999999999,673,131.404
Nachts um halb drei,Yeah Yeah,Janina,0,189.70077000000001,743,141.053
Iron Man,Trinity,Mat Maneri,0,192.15628000000001,522,144.184
French Suite: A Paris Thing,First Impressions,William Goldstein,0,276.50567000000001,686,89.102000000000004
You Must Do Your Best Tonight / I Represent/Animal Crackers,Horse Feathers / Animal Crackers,The Marx Brothers,0,116.37506,381,60.777999999999999
I'm Not A Loser,Somery,Descendents,1982,89.233829999999998,300,203.28999999999999
Turn Up The Bass,Turn Up the Bass,Fast Eddie featuring Kool Rock,0,271.3073,1346,125.86
De Paris Un Caballero,Asi Bailaba Cuba Vol. Iv,Barbarito Diez,0,157.96199999999999,688,65.914000000000001
Killing Me Softly With His Song,Everyone Love The Live Concert Of Ms. Charming CoCo,CoCo Lee,0,310.54322000000002,1078,100.81999999999999
Afro Profondo,Ethnic Lounge 2,Daniela Dessì,0,178.75546,879,179.99799999999999
Girl You Need My Love,Drop It Acoustic Riddim,Doniki,0,256.20853,937,175.202
You Had Me From Hello (Lullaby Rendition of Kenny Chesney),Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 2,Hushabye Baby,0,223.45097999999999,489,69.995000000000005
Oh Scat Mix Up,Tim Exile's Nuisance Gabbaret Lounge,Tim Exile,2006,78.210160000000002,352,124.429
Collecting Dust,Runaways,Life Long Tragedy,2008,204.98240000000001,413,86.435000000000002
The Modern World,The Jam Story,The Jam,1977,150.59546,590,159.84899999999999
Lihava enkeli,Murskapunkkia,Murskahumppa,0,163.47382999999999,445,136.57900000000001
Roller Derby,Carney,Leon Russell,0,145.55383,516,120.42700000000001
Nothing's Clear (Album Version),Revolution Revolucion,Ill Nino,0,202.13506000000001,836,109.441
Are You Ever Gonna Love Me?,Jimmy Wayne,Jimmy Wayne,0,232.64608000000001,561,142.40899999999999
So deep,So Deep,Ann Lee,2000,380.08118000000002,1528,131.999
Love Theme (The Falling In Love),Isn't She Great,Burt Bacharach,0,98.324439999999996,214,66.882000000000005
Walk Away From Love,Willie Clayton's Greatest Hits - Midnight Doctor,Willie Clayton,0,260.51873000000001,1136,105.863
I Found You,The Impressions,The Impressions,1963,207.35955000000001,584,121.896
Strange Things,Riddim Driven: Celebration,Tanto Metro & Devonte,2004,158.19710000000001,780,104.465
Calm Da Seas,Witness Protection,Dave Hollister,2008,258.16771,766,117.93600000000001
Afraid Of Change (Tribal Vocal Mix),Afraid Of Change,Casa Bulga,2003,401.24036000000001,2425,0.0
Ran Kan Kan,Mi Alma Latina (My Latin Soul),Nestor Torres,0,191.63382999999999,876,78.843000000000004
Grow Up_ Grow Old,Love The Game,Debbie Davies,0,283.79383000000001,944,107.18300000000001
Dholna Dholna,Ronde Ne Nain,Naseebo Lal,0,376.16280999999998,1613,151.983
Rainbow Country (Red Gold And Green Version),Mystic Mixes - An Exclusive Remix Collection,Bob Marley & The Wailers,2001,258.29831999999999,1226,152.99000000000001
Screamin' & Hollerin' The Blues,Screamin' and Hollerin' The Blues,Alvin Youngblood Hart,0,208.84853000000001,678,111.523
De Tha Mai Edo,Paihnidi Isorropias,Domna Kountouri,0,209.94567000000001,870,99.980000000000004
Vitamina,Greatest Salsa Classic Volumen 3,Sonora Carruseles,1999,230.00771,1375,108.292
A Goodnight's Sleep,Say It Like You Mean It,The Starting Line,2002,264.41098,669,142.06899999999999
Mui Mal_ Animal,Mui Mal_ Animal,L.A.V.I,0,565.96852999999999,3651,0.0
Yesterdays,The Trio,Gonzalo Rubalcaba,0,483.39546000000001,731,70.256
Drunk Driving Tip,My Wife And Her Husband,Dezz White,0,44.930160000000001,135,59.021000000000001
Am I That Easy To Forget,Country Heartbreakers,Carl Belew,1959,140.38158999999999,427,117.867
Cup Horn,Grounded,TEN MADISON,2006,344.68526000000003,1921,190.03800000000001
Que Vuelvas,Donde Estan Los Ladrones,Shakira,1998,231.75791000000001,916,123.861
Concertino for Bass Trombone and Trombone Choir,Bass Hits,David Taylor,0,600.11057000000005,1544,144.25200000000001
Rachel's retribution,Black Book,Anne Dudley,2006,280.86811999999998,482,118.32599999999999
I'm In The Mood For Love,Songs Of The Fabulous Century,Roger Williams,0,170.81424000000001,330,100.366
Little Brother,Yellow House,Grizzly Bear,2006,384.67872999999997,1014,169.03800000000001
Ol' Frank,Wine Colored Roses,George Jones,0,168.33260999999999,465,131.44999999999999
Blackwords Masking,The Paul - EP,This Moment In Black History,0,145.8673,217,156.40799999999999
Clavelitos,La Voz De Oro,Joselito,0,159.76444000000001,515,96.096000000000004
Tomorrows Girls (Live),Countdown,UK Subs,1999,122.40934,418,199.37899999999999
Abbeville Fair,Watch,Seatrain,1973,294.47791000000001,948,107.836
Be Aware,Stars and Stripes,SOJA,0,221.09995000000001,872,102.581
The Chance,Julie Roberts,Julie Roberts,2004,287.50322,829,139.99000000000001
Polly,In Bloom,Nirvana,0,168.51545999999999,500,130.339
O Dikos Sou DJ,Ginekologies,Imiskoubria,0,208.50892999999999,1030,97.039000000000001
The Gift,Dangerous,Natalie Cole,1985,194.53342000000001,524,115.45
Playboy,Robbery,Teena Marie,1983,323.18648999999999,1429,97.396000000000001
Things i say,U gotta believe,Wilks,0,220.36852999999999,1015,174.01400000000001
Santa Barbara,Murder She Wrote Single,Chaka Demus & Pliers,0,251.97668999999999,1425,95.043999999999997
Groovitation (Album Version),Night Cruiser,Deodato,0,371.33015999999998,1683,110.90900000000001
Jugglin' Clown,Spank! It up,Christian Quast,0,485.14567,3038,126.914
Wishlist,Seattle Washington November 5 2000,Pearl Jam,1998,235.25832,698,117.946
El Vino Triste,Vinyl Replica: Supersonico,Los Auténticos Decadentes,1991,210.02404000000001,993,136.83500000000001
Day Or Night [Live Album Version],Waiting For Columbus [Live Deluxe],Little Feat,0,330.73586999999998,1240,93.420000000000002
Halloween,Milking The Sacred Cow,Dead Kennedys,1982,216.84200000000001,774,92.897000000000006
Liquid Time (composition by John Goodsall),X Communication : Trilogy II,Brand X,0,279.35302000000001,986,99.024000000000001
On Efface,Comme Vous,Julie Zenatti,2004,252.99546000000001,774,80.084000000000003
Shovel,In Disgust We Trust,Mistress,2005,580.70159000000001,976,146.33099999999999
Nuovi Re pt. I I (feat. Tek money - Lady Tambler),Nobiltà di strada,Inoki,0,259.31709999999998,1078,87.998999999999995
Zip-A-Dee-Doo-Dah (Song of the South),Easy Listening: Cartoon Songs,Orlando Pops Orchestra,0,199.99302,524,120.38200000000001
You Eclipsed By Me (Album Version),The Curse,Atreyu,2004,218.90566999999999,807,157.715
Howells Delight,Watkins Ale -  Music of the English Renaissance,The Baltimore Consort,0,78.027299999999997,205,54.874000000000002
Parto em terras distantes,Novas Vos Trago,Brigada Victor Jara,1998,312.99873000000002,1001,86.980999999999995
Martha Served,Don't Worry Lady,I Hate Sally,2007,163.63057000000001,469,77.150000000000006
Misery Path (From the Privilege of Evil),Karelian Isthmus,Amorphis,0,255.03301999999999,497,175.673
Je Sais Que La Terre Est Plate,Je Sais Que La Terre Est Plate (Deluxe),Raphaël,2008,148.74077,562,124.059
Vargbrodern Talar,Vargstenen,Månegarm,2007,92.760360000000006,299,163.08600000000001
Drama  (LP Version),Sunshine,Liquid Gang,0,226.03710000000001,549,143.96299999999999
Sweet Lady,Ska Wey Dat,Ernest Ranglin / Floyd Lloyd,0,271.77751000000001,1133,127.06999999999999
Unlearn,For All Our Sins,Crematorium,0,210.10239999999999,787,122.18600000000001
3,3,Britney Spears,2009,465.47546,2423,131.999
Sleuthing,Men In Black II - Music From The Motion Picture,Danny Elfman,2002,140.87791000000001,604,86.900999999999996
Forever,Retro Years,Franco,0,251.61098000000001,781,89.983999999999995
Namibia,Jahmekya,Ziggy Marley And The Melody Makers,0,246.54321999999999,942,110.873
Meet Me in the City,Meet Me in the City,Junior Kimbrough,1997,190.06648999999999,674,129.584
Uncle B.S. - 1963,Gettin' My Mind Right,Tim Wilson,1999,100.67546,414,88.575999999999993
Lookin' For Me Somewhere,Love & Hope & Sex & Dreams [Deluxe Edition],BoDeans,1986,186.20035999999999,630,156.285
No More Doggin',The Biggest Thing Since Colossus,Otis Spann,1995,180.40118000000001,654,63.255000000000003
Cry For Love,Kings of Zion,Capleton,0,216.81586999999999,1005,137.42500000000001
15 Step,In Rainbows,Radiohead,2007,237.21751,1141,188.91
From Afar (Album Version),Van Halen III,Van Halen,1998,324.23138,843,87.899000000000001
Get Happy,The Best Of Danny Wilson,Danny Wilson,0,126.53668999999999,484,92.590999999999994
Wohär dr Wind wäiht,Stoffwächsu,Kisha,0,203.04934,760,152.792
Putt Jhatt Da Gulabi Phull Varga,The Official Moviebox Vix Tape Vol.1,DJ Vix,0,98.768529999999998,545,195.755
Raise Your Hands,Who Says You Can't Go Home,Bon Jovi,1986,311.27465000000001,672,139.94999999999999
I'll Wait for You Dear,Country Lovers_ Vol. 2,Al Dexter,0,150.9873,487,102.70699999999999
I Love Your Way,Love Knows The Way,Kashief Lindo,0,238.15790999999999,864,86.480999999999995
Champagne & Reefer,Amerijuanican,Bongzilla,2005,286.58893,616,97.265000000000001
Rainbow Dance,Anybody Home?,John Tchicai,0,182.36035999999999,505,154.73099999999999
I Need a Veggie,His Story,John Holt,0,228.30975000000001,885,131.297
Volumatic Spacer Device,Lo Compilation Mix By Susumu Yokota,The Chap,2003,207.28118000000001,876,123.00700000000001
The Dance Of Europe,Diarrhea Of A Madman,Dave Brockie Experience,2001,135.86240000000001,506,99.959000000000003
Blood Round Dance Song (World),Changes,R. Carlos Nakai,1982,146.33751000000001,509,104.989
Spoonie Is Back,The Sugar Hill Records Story,Spoonie Gee,0,393.63873000000001,2007,135.50299999999999
What Drives The Weak,The War Within,Shadows Fall,2004,283.48036000000002,1034,84.992000000000004
Life Force,Joe Sent Me,Vanessa Daou,0,229.66811999999999,575,79.959999999999994
Crawling (Album Version),Hybrid Theory,Linkin Park,2000,208.95302000000001,701,105.095
Bennie,Les incontournables du Congo,Koffi Olomidé,0,625.78893000000005,2690,89.572000000000003
Shouther to Shouther (Shoulder to Shoulder),Oh! It's A Lovely War (Vol 4.1),Harry Lauder,0,224.62648999999999,524,101.029
Suicide,Lightning Strikes,Aceyalone,2007,170.18729999999999,858,129.95599999999999
Red Sky,Live At The House Of Blues,Thrice,2005,313.7824,821,137.91300000000001
Symphony No. 7 in A Major_ Op. 92: I. Poco sostenuto - Vivace,Karajan and Bernstein: Beethoven Masterpieces,Herbert von Karajan and Turin RAI Symphony Orchestra,0,770.35056999999995,2114,92.730999999999995
Prem,We Are Three,Joi,0,425.16852999999998,1517,120.006
She's My Mary,Lonnie Johnson Vol. 1 1937 - 1940,Lonnie Johnson,0,199.44443999999999,617,90.813999999999993
Tell Me What I Want to Hear,Class War,The Dils,0,141.84443999999999,451,163.024
Above The Rainbow,Encounter,Flora Purim,1994,208.03872999999999,453,173.649
The Little White Cloud That Cried,The Strings Sing & The Strings Swing,The Knightsbridge Strings,0,132.44036,334,75.063999999999993
Strike While the Iron is Hot,Blues Fallin' Down Like Rain,Kenny Neal,0,180.61016000000001,851,107.008
